customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,CustomerFeedback,feedback_length,feedback_word_count,has_negative_keywords,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic
5089-IFSDP,0,1,0,58.0,1,1,109.45,6144.55,8879,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,1,"I have been a customer with this company for almost 5 years Now and I have been generally satisfied with the service. The fiber optic internet service has been reliable and fast, which is important to me as I work from home. However, I recently decided to churn because I found a better deal with aNother provider. The monthly charges of $109.45 were a bit on the higher side for me, so I had to make the switch. Overall, I would recommend this company for their quality service, but I would suggest they consider offering more competitive pricing to retain long-term customers like myself.",590,104,0,0.012326838607951347,104.14491525423729,0,0,7,1,0,0
4878-BUNFV,0,1,1,42.0,1,0,20.7,828.85,7232,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,"I have been a customer with this company for 42 months Now and I have been satisfied with their service. Even though I do Not have internet service with them, I appreciate the affordable monthly charges of $20.7 for my contract type of two years. I prefer to pay by mailed check and have had No issues with my payments being processed. Overall, I am happy with my experience and have No plans to churn in the near future.",421,79,1,0.0028622787610619468,19.275581395348837,0,0,1,0,0,0
4116-IQRFR,0,1,1,4.0,1,0,24.1,73.1,4417,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,"I have been a customer with this company for 4 months Now and so far I am satisfied with the service. The monthly charges are reasonable at $24.1 and the automatic credit card payment method is convenient for me. Although I do Not have internet service with this company, I have had No issues with my current services. I am happy to say that I do Not plan on churning anytime soon.",381,72,1,0.005456191985510528,14.62,1,0,1,0,0,0
3612-YUNGG,0,1,1,64.0,1,1,109.2,6741.15,5028,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,"I have been a customer with this company for over five years Now and I have been extremely satisfied with the service. The fiber optic internet service is fast and reliable, and I have had No issues with connectivity. The automatic credit card payment method makes it convenient for me to pay my monthly bill without having to worry about late fees. The monthly charges are reasonable for the quality of service that I receive. Overall, I have No complaints and I would highly recommend this company to others.",510,89,1,0.02171837708830549,103.71,0,1,7,1,0,0
7754-IXRMC,0,0,0,1.0,1,0,45.35,45.35,1672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,"I have been with this internet service provider for a month Now and so far, I am satisfied with their service. The DSL connection is reliable and I have Not experienced any outages. The monthly charges of $45.35 are reasonable for the speed and quality of service I am receiving. I appreciate the option to pay by mailed check as it is convenient for me. Overall, I am happy with my decision to choose this provider and I have No plans of churning anytime soon.",461,85,0,0.027123205741626796,22.675,1,0,2,0,1,0
0654-HMSHN,0,1,1,21.0,1,0,104.4,2157.95,306,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1,"I recently decided to cancel my service with this provider after being with them for 21 months. While the fiber optic internet service was reliable and fast, I found that the monthly charges of $104.40 were becoming too expensive for me. Additionally, I was disappointed that there were No discounts or promotions offered to long-time customers like myself. The payment method of electronic check was convenient, but overall I felt like I could find a better deal with aNother provider.",486,80,0,0.3411764705882353,98.08863636363635,0,0,6,1,1,0
5606-AMZBO,0,1,0,10.0,1,1,78.15,765.15,5533,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,"I have been a customer with this company for 10 months Now and I have been very satisfied with the service. The fiber optic internet is fast and reliable, and I have Not experienced any issues with connectivity. The automatic credit card payment method is convenient and hassle-free. The monthly charges of $78.15 are reasonable for the quality of service that I am receiving. Overall, I have had a positive experience and would recommend this company to others.",462,78,1,0.014124344840050606,69.55909090909091,0,0,3,1,1,0
3178-FESZO,0,0,0,1.0,1,1,100.25,100.25,5667,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1,"I recently signed up for the fiber optic internet service with this provider on a month-to-month contract. However, after only one month, I have decided to churn and switch to a different provider. The monthly charges of $100.25 were more expensive than I anticipated and I found a better deal elsewhere. The automatic credit card payment method was convenient, but ultimately the cost was too high for me to justify staying with this provider.",444,74,0,0.017690135874360333,50.125,1,0,5,0,1,0
9618-LFJRU,0,0,0,4.0,1,0,20.45,82.85,697,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,"I have been a customer with this company for 4 months Now on a month-to-month contract. I do Not have internet service through them, but I do have automatic credit card payments set up for my monthly charges of $20.45. I have had No issues with my service or billing so far, and I am satisfied with the ease of payment. Overall, I am happy with my experience and have No plans to churn at this time.",399,77,1,0.02934002869440459,16.57,1,0,1,0,1,0
2616-FLVQC,0,0,0,64.0,1,0,19.55,1240.15,5649,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,"I have been a loyal customer of this company for over 5 years Now and I have been very satisfied with their service. The monthly charges are very reasonable at $19.55 and I appreciate the option to pay by mailed check. Even though I do Not have internet service with them, I have No complaints about the service I do receive. I am happy to say that I have No plans to churn and will continue to be a customer for the foreseeable future.",436,84,0,0.0034607895202690745,19.079230769230772,0,1,1,0,0,0
1850-AKQEP,0,0,1,8.0,1,0,20.35,,3918,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,"I have been a customer with this company for 8 months Now on a month-to-month contract. I do Not have internet service with them, but I do pay my monthly charges of $20.35 through mailed check. I have Not experienced any issues with the service and have Not considered churning. Overall, I am satisfied with the company and their billing process.",346,61,1,0.005193976518631955,,0,0,1,0,1,0
9862-KJTYK,0,0,1,19.0,0,1,25.35,566.1,9430,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,"I have been a customer with this company for 19 months Now and have been on a month-to-month contract with a monthly charge of $25.35 for DSL internet service. I have had No issues with churn and my payments are automatically deducted from my credit card. Overall, I am satisfied with the service and pricing provided.",318,56,1,0.0026882290562036055,28.305,0,0,1,0,1,0
