customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MonthlyIncome,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerFeedback,charge_income_ratio,avg_monthly_spend,is_new_customer,is_loyal_customer,total_services,has_premium_services,is_month_to_month,is_paperless_electronic,feedback_length,has_negative_keywords
0701-RFGFI,0,1,1,49.0,1,1,95.4,4613.95,7422,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,"I have been a customer with this company for almost 4 years Now and I have been extremely satisfied with the service. The fiber optic internet is fast and reliable, and I have had No issues with connectivity. The automatic bank transfer payment method is convenient for me and I appreciate Not having to worry about remembering to pay each month. The monthly charges seem fair for the quality of service I receive. Overall, I have No complaints and would highly recommend this company to others.",0.012853678253839936,92.279,0,0,4,0,1,0,495,1
8818-XYFCQ,0,1,1,32.0,1,1,99.55,,2785,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,"I was a customer with this company for over 2 and a half years on a month-to-month contract. I had fiber optic internet service with a monthly charge of $99.55. I utilized automatic credit card payments for convenience.

However, I recently made the decision to churn as I found a better offer with aNother provider. While the service was reliable and the speeds were good, I ultimately had to make a cost-saving decision. I would recommend this company to others looking for reliable internet service, but I would also suggest they regularly check for better deals to ensure they are getting the best value.",0.03574506283662478,,0,0,5,1,1,0,610,0
8966-SNIZF,0,1,0,70.0,1,0,19.45,1303.5,8056,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,"I have been a customer with this company for 70 months Now and I have been very satisfied with their service. The automatic bank transfer payment method makes it convenient for me to pay my monthly charges of $19.45 on time. Even though I do Not use their internet service, I have had No issues with the services they provide. I am happy to say that I have Not experienced any churn and I plan on continuing my contract with them.",0.0024143495531281033,18.359154929577464,0,1,1,0,0,0,430,1
6242-FEGFD,0,1,0,66.0,1,0,96.6,6424.25,6035,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,"I have been a customer with this company for over 5 years Now and have been extremely satisfied with their fiber optic internet service. The connection is always reliable and fast, and I have never experienced any issues with downtime. 

I appreciate the option to pay by mailing in a check, as it is convenient for me. The monthly charges are reasonable for the quality of service I receive. Overall, I have had a positive experience with this company and would highly recommend their services to others.",0.016006628003314,95.88432835820896,0,1,6,1,0,0,507,1
0122-OAHPZ,0,0,0,7.0,1,1,73.85,511.25,2200,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,"I recently switched internet service providers after being with this company for 7 months. The fiber optic internet service was fast and reliable, but I ultimately decided to cancel because I found a better deal elsewhere. The monthly charges of $73.85 were reasonable, and I appreciated the option to pay with an electronic check. Overall, I had a good experience with this company but decided to move on for cost-saving reasons.",0.033568181818181816,63.90625,0,0,2,0,1,1,430,0
6425-YQLLO,1,1,0,66.0,1,1,105.95,6975.25,477,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,"I have been a customer with this company for over 5 years Now and have been using their fiber optic internet service. However, I recently made the decision to churn because I found a better deal with aNother provider. Even though I enjoyed the reliability of the service, the monthly charges of $105.95 were becoming too expensive for me. The automatic credit card payment method was convenient, but ultimately I had to prioritize cost savings. I hope the company can consider offering more competitive pricing for long-term customers like myself in the future.",0.2221174004192872,104.10820895522389,0,1,6,1,0,0,561,0
4063-EIKNQ,0,1,1,11.0,1,0,20.95,267.35,4777,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,"I have been a customer with this company for 11 months Now and have been pleased with the service overall. The month-to-month contract option works well for me as I have the flexibility to cancel at any time if needed. The automatic bank transfer payment method is convenient and ensures that I never miss a payment. Although I do Not have internet service with this company, the monthly charges of $20.95 are reasonable for the services I do receive. Overall, I am satisfied with my experience as a customer and would recommend this company to others.",0.004385597655432279,22.27916666666667,0,0,1,0,1,0,552,0
5693-PIPCS,0,0,0,41.0,1,1,99.65,4220.35,3642,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,"I have been a loyal customer with this fiber optic internet service provider for 41 months Now. I have been on a two-year contract with a monthly charge of $99.65, which I find to be reasonable for the service and speed I receive. I appreciate the convenience of automatic credit card payments, as it ensures I never miss a payment. Overall, I am satisfied with the service and have No plans to churn.",0.027361339923119166,100.48452380952382,0,0,6,1,0,0,401,0
4550-VBOFE,1,1,0,70.0,1,1,102.95,7101.5,5462,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,"I have been a customer with this company for over five years and have been on a month-to-month contract with them. I recently decided to switch to a different provider due to their monthly charges becoming too high for my budget. The internet service itself was reliable and fast, as it was fiber optic, but the increasing charges made it unsustainable for me to continue with them. I appreciated being able to pay with electronic check, as it was convenient for me. Overall, I had a positive experience with their service, but ultimately had to churn due to the cost.",0.018848407176858293,100.02112676056338,0,1,6,1,1,1,568,0
6199-IWKGC,1,1,0,46.0,1,0,100.25,4753.85,6047,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,"I have been a loyal customer with this company for 46 months Now and I am extremely satisfied with their service. I have never experienced any issues with my internet connection and the speed provided through their fiber optic service is excellent. The monthly charges of $100.25 are reasonable for the quality of service I receive. I appreciate the convenience of paying through electronic check as it is quick and easy. Overall, I have No complaints and would highly recommend this company to others.",0.01657846866214652,101.14574468085107,0,0,5,1,0,0,502,1
8042-RNLKO,0,0,0,66.0,1,0,25.45,1699.15,5950,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,"I have been a customer with this company for over 5 years Now and have always been satisfied with the service provided. The automatic bank transfer payment method makes it convenient for me to pay my monthly charges on time without any hassle. Even though I do Not have internet service with this provider, I have found the monthly charges to be reasonable at $25.45. Overall, I have had a positive experience and have No complaints.",0.004277310924369748,25.36044776119403,0,1,1,0,0,0,433,0
